start,end,throughput_mbps,retransmissions
0.0,1.001409,130.88757236845552,6
1.001409,2.001002,47.20513156873413,96
2.001002,3.000748,44.05137996646816,53
3.000748,4.000602,46.14407973322693,42
4.000602,5.001128,48.2091403358467,47
5.001128,6.001092,45.090391308441056,32
6.001092,7.000996,45.09309797827786,51
7.000996,8.000811,46.14588157956165,38
8.000811,9.001053,45.077859389827566,38
9.001053,10.000821,46.14804948347173,54
10.000821,11.000855,45.087236177043145,34
11.000855,12.000908,45.08637625187778,42
12.000908,13.000948,47.18403007569963,31
13.000948,14.000879,45.09188033982048,44
14.000879,15.001057,46.12913396121834,48
15.001057,16.000612,46.15788464075517,46
16.000612,17.00077,44.03323684858222,46
17.00077,18.000652,45.094089878073135,37
18.000652,19.00076,47.180824300354,40
19.00076,20.001449,46.10557588917167,44
